time (s),MLR (kg/s),thikness (m),T(z=0),T(z=3),T(z=6),C_A (kg/m^3),C_B (kg/m^3),C_C (kg/m^3)
109.0,0.0231260122,0.018,707.3264395520241,555.704875292,427.40942864199997,1374.4092364233882,24.456168906515927,0.0017938399802185645
109.5,0.0231605451,0.018,707.7035868789791,556.7637636104,428.5356987652,1372.0646422523123,25.487685118720037,0.00190815898047203
110.0,0.0231960305,0.018,708.07783458732,557.8180819336,429.66254888519995,1369.476492997104,26.62623842863991,0.0020272728517565647
110.5,0.0232324866,0.018,708.4490369132793,558.867696578,430.7901918755,1366.6174155140463,27.883591414049874,0.0021514413444098796
111.0,0.023269901699999998,0.018,708.8173396181926,559.9122919975,431.918389515,1363.4655659086598,29.270319084899825,0.002280686374981425
111.5,0.023308294099999998,0.018,709.1826419429359,560.9520299255,433.0470671505,1359.9893389073693,30.799587820149895,0.002415291970075728
112.0,0.0233476721,0.018,709.5451105756752,561.986615363,434.17631728050003,1356.1587777738257,32.48469211470001,0.002555478362491731
112.5,0.0233880339,0.018,709.9046678641704,563.016053311,435.3059424055,1351.9421716660995,34.33975319279989,0.0027014843231653873
113.0,0.0234293878,0.01800001,710.2613255267601,564.04004627,436.4359475265,1347.305036427838,36.37975825989986,0.0028535643290097806
113.5,0.0234717419,0.01800001,710.6152156873304,565.0585017415,437.5662276425,1342.211051674688,38.620587756099894,0.003011997423703089
114.0,0.023515094,0.01800001,710.9663279736699,566.0714197255,438.696785254,1336.623004639564,41.07903786064992,0.0031770842613254163
114.5,0.023559473999999997,0.01800001,711.3145956307404,567.0784127244999,439.82761786049997,1330.4998406364912,43.7728082415,0.0033491550615938337
115.0,0.023604867999999998,0.01800001,711.6601629161415,568.079533385,440.95865105499996,1323.7982117043632,46.72110942121981,0.0035287046993642546
115.5,0.023651285,0.01800001,712.0030080697163,569.0744785203999,442.0897361714,1316.4769265594434,49.94223201141983,0.0037158563747708984
116.0,0.023698734000000003,0.01800001,712.3431307210088,570.0630086762001,443.220801283,1308.4877978114714,53.457083037279745,0.003911165429103247
116.5,0.023747231,0.01800001,712.680696119336,571.0451263529999,444.3519413886,1299.7830377506987,57.286732371599896,0.004115105133449148
117.0,0.023796767,0.01800001,713.0155737322034,572.0205415531999,445.4829589888,1290.3129146118215,61.452919879979845,0.004328191717132113
117.5,0.023847358000000003,0.01800001,713.3478063429802,572.9890567774,446.61395158299996,1280.0286749906618,65.97790717603982,0.004550997475726765
118.0,0.023899013,0.01800001,713.6775160895093,573.9503820279999,447.74472417239997,1268.8757173565884,70.8843556209398,0.004784149548220151
118.5,0.023951741000000002,0.01800001,714.0046036969942,574.9045722725,448.87529496509995,1256.8040020669755,76.19570533624005,0.005028536150368523
119.0,0.024005538,0.01800001,714.3292238025623,575.8512247119,450.0055225568,1243.7615204931467,81.93368525018991,0.005284548628018526
119.5,0.024060425,0.01800001,714.6513435473373,576.7902021863,451.1355251415,1229.6972463864643,88.12149243028,0.005553216360428631
120.0,0.024116397999999997,0.01800001,714.9710290194403,577.7213071964,452.2651052199,1214.5595050385164,94.78120796726,0.005835479372965718
120.5,0.024173475,0.01800001,715.2881815846415,578.644349745,453.394162792,1198.3024717460453,101.93407695860003,0.006132373303528199
121.0,0.024231655999999997,0.01800001,715.6029662932225,579.5591298321001,454.52279785779996,1180.87739684656,109.60011350988998,0.006445035286785805
121.5,0.024290949,0.01800001,715.9154288555818,580.4654574605,455.6509104173,1162.245280615458,117.7977377396,0.006774721011210877
122.0,0.024351360000000002,0.01800001,716.2254689157365,581.3632876496,456.778423752,1142.3659516641271,126.54392974720002,0.007123078997446353
122.5,0.02441291,0.01800001,716.5331411228714,582.252317536,457.90519380639995,1121.2096002560336,135.85166067359995,0.007491104613566446
123.0,0.024475596,0.01800001,716.838591180202,583.1324099743999,459.031336352,1098.7516345280083,145.73227689280003,0.007880707719177649
123.5,0.024539426,0.01800001,717.1416962355287,584.003462464,460.15665889120004,1074.974504624002,156.19367584000003,0.008293697533127975
124.0,0.024604418,0.01800001,717.4425660334008,584.8654825072,461.281161424,1049.8684606240006,167.2393649856,0.008732043299593595
124.5,0.024670571,0.01800001,717.7412585516229,585.7182676032,462.4047389488,1023.4354525120002,178.86866183520004,0.00919787542892797
125.0,0.024737904,0.01800001,718.0376285676846,586.5618759112,463.52751727469996,995.6881089480001,191.07665254940002,0.009693840783109975
125.5,0.024806423999999997,0.01800001,718.3319310820209,587.3960083318,464.64915228729996,966.6516094797001,203.85150435059995,0.010221761062610968
126.0,0.02487613,0.01800001,718.6240882515425,588.2209108136,465.7698622909,936.3632215674002,217.17720355869994,0.010784619409641927
126.5,0.02494704,0.01800001,718.9141007631943,589.0364883584,466.88935228729997,904.8741322386,231.03113038249995,0.011385262779077976
127.0,0.025019162,0.01800001,719.2019781587659,589.8428359644,468.0077197756,872.2499583876001,245.38442008659996,0.012026712649182925
127.5,0.025092505,0.01800001,719.4878556328272,590.6398611343,469.1248647558,838.5708442746001,260.20178049769993,0.012712165148454913
128.0,0.025167078,0.01800001,719.771687766854,591.4279004040001,470.240810531,803.9314169650002,275.4415488919999,0.013445419346179932
128.5,0.025242898,0.01800001,720.0534752383533,592.20676295,471.355310491,768.4433409490001,291.0546283879999,0.014229160809499874
129.0,0.025319974000000002,0.01800001,720.3332177079899,592.976788061,472.46848794199997,732.2302623690001,306.98659960199996,0.015067478418369917
129.5,0.025398314999999998,0.01800001,720.6110701762556,593.738075737,473.580240383,695.4304348070002,323.1766206569999,0.015964186113929912
130.0,0.025477928,0.01800001,720.8869644909882,594.490723477,474.69037531699996,658.1947867150002,339.55829723499994,0.016923207460169898
130.5,0.025558823,0.01800001,721.1609044231302,595.2351691547,475.799106014,620.6850173208,356.06034157590005,0.017949088833765114
131.0,0.025641028,0.01800001,721.4329768537438,595.9713168006999,476.9060959216,583.0744266501998,372.6067119252,0.019044915380720062
131.5,0.025724542,0.01800001,721.7031817828359,596.6995095105,478.01136081820005,545.5416401017999,389.1186351496,0.020215331582831064
132.0,0.025809372,0.01800001,721.9715742109521,597.4200372797,479.1150007038,508.2716130889,405.5147971665,0.021464521674713133
132.5,0.025895549,0.01800001,722.2381438093469,598.1330976071999,480.2167230817,471.45173849729997,421.71270890430003,0.022796654163902086
133.0,0.025983069,0.01800001,722.5028557146275,598.8390298524,481.31664116999997,435.2689627776,437.6300839124,0.024216497818524085
133.5,0.026071952000000002,0.01800001,722.7658456060092,599.5380351,482.414616014,399.90829299119997,453.1855918644,0.025726922453503942
134.0,0.026162205999999997,0.01800001,723.0270904956789,600.2303504004,483.510565846,365.5473759,468.30105021400004,0.027332538059680056
134.5,0.026253850000000002,0.01800001,723.2865675608574,600.9162732524,484.60449316719996,332.3547869292,482.90207237920004,0.029037252494880095
135.0,0.026346902999999998,0.01800001,723.5443549491471,601.5960961523999,485.69629797759995,300.48701165280005,496.92010919999996,0.030844826097439992
135.5,0.026441372,0.01800001,723.8004616495743,602.2700600645001,486.78590092400003,270.0851463167,510.29288677569997,0.032759627343819986
136.0,0.026537268,0.01800001,724.0549690026584,602.9384628831,487.87325819389997,241.273207981,522.965744562,0.034783690913919973
136.5,0.026634619,0.01800001,724.3077313541079,603.6015457433,488.95819295210003,214.15443206950002,534.8934772621,0.03692102747848991
137.0,0.026733422,0.01800001,724.5589812048884,604.2595036425,490.040900196,188.8106199915,546.0400103569999,0.039174750210689835
137.5,0.026833718,0.01800001,724.8085632381072,604.9127707555293,491.1210130024,165.29991066968935,556.3796751906248,0.0415486493952506
138.0,0.026935495,0.01800001,725.0566330880648,605.5613622008,492.1986727,143.65716720080005,565.8971094594,0.04404390843501993
138.5,0.027038791,0.01800001,725.3031445530896,606.2056075434,493.273709885,123.89254350460003,574.5880037506,0.04666393025207982
139.0,0.027143615,0.01800001,725.5480568682954,606.8457054154,494.346122056,105.9924830348,582.4582098018,0.049411227928499835
139.5,0.027249987,0.01800001,725.7915566829913,607.481850814,495.4157117144,89.9206188136,589.5236173833999,0.05228818892553988
140.0,0.027357914,0.01800001,726.0335111854853,608.114383289,496.48249681149997,75.61946610570001,595.809805675,0.05529810581254968
140.5,0.027467426,0.01800001,726.2740309996087,608.743211087,497.546433914,63.012695559000015,601.3500418485,0.05844130252434976
141.0,0.027578532,0.01800002,726.5130697676228,609.3686714045,498.6073460015,52.00731837510001,606.1854163385,0.061720943471799794
141.5,0.02769126,0.01800002,726.7507095480572,609.990766743,499.665233074,42.49692469110001,610.3627259235001,0.06513932292729985
142.0,0.027805609000000002,0.01800002,726.9869593277707,610.6099310696001,500.720015472,34.36482230519999,613.9332654672,0.06869977077632017
142.5,0.027921619,0.01800002,727.2217966071449,611.2259787976,501.771452484,27.487460666319997,616.9514121496001,0.07240258353551998
143.0,0.028039298,0.01800002,727.4552527129489,611.83914904,502.8196619784,21.737521775839998,619.4732369408,0.07625130287160031
143.5,0.028158664,0.01800002,727.6873096563124,612.4495392952,503.8644439552,16.987263230079996,621.554806424,0.08024855328687996
144.0,0.028279738,0.01800002,727.9181319039257,613.0572904717001,504.9058211278,13.11139588706,623.2514029523,0.08439846738042989
144.5,0.028402537,0.01800002,728.1475866505589,613.6623181121,505.94355053619995,9.989705067489998,624.6157626461,0.08870158757252988
145.0,0.028527081,0.01800002,728.3757063974131,614.2648607627,506.9776524259,7.509162093737,625.6977147274,0.09316234981242011
145.5,0.028653379,0.01800002,728.6026448136364,614.8649159218,508.0079267969,5.565604656996,626.5430758921001,0.09778424892275983
146.0,0.02878146,0.01800002,728.8282620286572,615.4626264476,509.0343962168,4.064925178842,627.1931892712,0.10257233647165998
146.5,0.028911331999999998,0.01800002,729.05266644715,616.057806487,510.0569155112,2.9237545719960005,627.6847134244,0.10752779035389981
147.0,0.029043015,0.01800002,729.2757586631869,616.6506990354,511.0753072858,2.0696410905360003,628.0496223690001,0.11265611066661996
147.5,0.029176517,0.01800002,729.4977383792134,617.2412454803546,512.0895939873001,1.4408591331468672,628.3150230682769,0.11796321561550416
148.0,0.029311867999999998,0.01800002,729.7185141106978,617.8294614717,513.0995306798,0.9858676378460002,628.5035348164,0.1234507259422497
148.5,0.029449056,0.01800002,729.9380912957366,618.4154864085999,514.1051373495001,0.6624785299104002,628.6337752146,0.12912483437045963
149.0,0.029588121000000002,0.01800002,730.1565109818076,618.9991213531,515.1062164983,0.43687348390210007,628.7205664108,0.13499060052674983
149.5,0.029729042,0.01800002,730.3737631671305,619.580610718,516.102592898,0.2825097173100001,628.77550466,0.14105489374459945
150.0,0.029871847,0.01800002,730.5898659582795,620.159865544,517.094316958,0.17900184309200004,628.807761668,0.14731964515799967
150.5,0.030016545999999998,0.01800002,730.8048706153164,620.736927876,518.081113496,0.11103676727600004,628.82386145,0.15379224912999945
151.0,0.030163118000000003,0.01800002,731.0188402731185,621.3117456923543,519.0630046376,0.06737342957777043,628.8288725725274,0.1604798523011477
151.5,0.030311591,0.01800002,731.2316749316999,621.8843314485,520.0397460813,0.03995196797754,628.8262124059,0.16738508164650012
152.0,0.030461935,0.01800002,731.4434278643556,622.4548236723001,521.0111600019001,0.023132186007569996,628.8185098859,0.1745154734358001
152.5,0.030614158,0.01800002,731.6541149944737,623.0230284065999,521.9772489015,0.01306508909202,628.8072223785,0.18187708458090035
153.0,0.030768240000000002,0.01800002,731.8637121245488,623.5891841326,522.937832196,0.007191168634072,628.793615447,0.18947844024360005
153.5,0.030924180000000002,0.01800002,732.0723742555891,624.1530087528,523.8926709991999,0.003853360700412,628.778475274,0.19732170259540016
154.0,0.031081947,0.01800002,732.2800092631963,624.7147433818,524.8417822782001,0.00200806956369,628.7619900614001,0.20541546417500012
154.5,0.031241519,0.01800002,732.486523867597,625.2743275956724,525.7848927891,0.0010165948943131058,628.7446451382548,0.2137685616514382
155.0,0.031402856,0.01800002,732.6921809736574,625.831780626,526.7219564689,0.0004994187085628001,628.7265395723,0.2223835691514
155.5,0.031565927,0.01800002,732.8967480798206,626.3870451521,527.6527026326,0.0002378100524895,628.7077715685,0.2312694695941997
156.0,0.031730691,0.01800002,733.1004657285524,626.940158885141,528.5770478528,0.00010962991166498836,628.688330958269,0.24043575030284892
156.5,0.031897087,0.01800002,733.3031403090071,627.4911443072,529.4949514176,4.886879029632001e-05,628.6682275648001,0.2498849776639993
157.0,0.032065053,0.01800002,733.5049023902392,628.0399387328,530.4060374656,2.1037310645760006e-05,628.6475517312,0.25962669096959967
157.5,0.032234529,0.01800002,733.7057291987787,628.5865844935155,531.310329895,8.734547755692244e-06,628.6262003798996,0.2696710604981396
158.0,0.032405434,0.01800002,733.9056292109865,629.13110231,532.2075858525001,3.4930253829499993e-06,628.6041841275,0.28002069491500015
158.5,0.032577676,0.01800003,734.1045862691882,629.6735266375,533.0976343025,1.3436149974499998e-06,628.5814904375,0.2906857256125006
159.0,0.032751165,0.01800003,734.3027083289013,630.213801929598,533.980488947,4.964114372510627e-07,628.5581182929817,0.3016768230736768
159.5,0.03292579,0.01800003,734.4998953901397,630.7518521432,534.8558173142,1.759010066814e-07,628.5339791536001,0.3129968098142002
160.0,0.033101419,0.01800003,734.6961552687983,631.2878113802,535.7235381736001,5.968970223216001e-08,628.509160082,0.3246562729461999
160.5,0.033277931999999996,0.01800003,734.8916495379361,631.8217187125813,536.5834825562,1.9366932417247585e-08,628.4836570898428,0.33666678850581144
161.0,0.033455187,0.01800003,735.0862315773969,632.3533988233,537.4356033525,5.998741726398e-09,628.4572825315,0.3490309758612997
161.5,0.033633034,0.01800003,735.2799561191688,632.8828929726001,538.2796291542,1.7708561345490001e-09,628.4302280495,0.36176018458000003
162.0,0.03381129,0.01800003,735.4728533693452,633.4103323516676,539.115583296,4.973882183889817e-10,628.4023866556133,0.3748664918952076
162.5,0.033989786,0.01800003,735.6649078876312,633.9356473676,539.9432265544,1.3269134926720002e-10,628.3736691503999,0.3883524862423995
163.0,0.034168329,0.01800003,735.8562049084316,634.4587714264,540.7624848296,3.3561977891160004e-11,628.3441692279999,0.40223043669639935
163.5,0.03434671,0.01800003,736.0465894305121,634.979747864352,541.5731812717,8.033617925498076e-12,628.3136818764182,0.4165128379659615
164.0,0.034524716,0.01800003,736.2362237930613,635.4985952855,542.3753795317,1.8164080218980004e-12,628.2825113926,0.4312025637298995
164.5,0.034702116000000005,0.01800003,736.4250932947851,636.0152567649,543.1688053235999,3.8717736361280007e-13,628.2503585014999,0.44631213005559944
165.0,0.03487868,0.01800003,736.6131277985882,636.5298652629347,543.953579118,7.764851398493602e-14,628.2172126283873,0.4618550760491247
165.5,0.035054156,0.01800003,736.8003348254699,637.042250098,544.729469929,1.46215178433e-14,628.183281636,0.47783389561000034
166.0,0.035228273000000004,0.01800003,736.9868543088559,637.5525439950001,545.496495782,2.5797169966499998e-15,628.148268247,0.49426219750900025
166.5,0.03540078,0.01800003,737.1725612938269,638.0606870628129,546.2546869953,4.255304958075042e-16,628.1123512859488,0.5111539423960578
167.0,0.035571395,0.01800003,737.3575105253434,638.5666068118,547.004002905,6.547917153194e-17,628.0754547572,0.5285116587061998
167.5,0.035739828,0.01800003,737.5417324345099,639.0704720560279,547.7443915856,9.377699724761275e-18,628.037456972243,0.5463536370783624
168.0,0.035905807000000005,0.01800003,737.7251894032087,639.5721157797842,548.4758150816,1.2470728261061739e-18,627.9984752255248,0.5646823478952516
168.5,0.036069041,0.01800003,737.9079888750533,640.0716704455999,549.1984986544,1.536182980032e-19,627.9583981192001,0.5835124943447996
169.0,0.036229228,0.01800003,738.08995334936,640.5690727749272,549.9122648793,1.748536086671914e-20,627.9172191403809,0.6028593268004716
169.5,0.036386079,0.01800003,738.2712673923282,641.0642514267486,550.6173785791,1.8343575590504413e-21,627.8749518067482,0.622725077691122
170.0,0.036539321,0.01800003,738.4518168491085,641.5573435156,551.3138623713,1.7690415477210004e-22,627.8314915963,0.6431252856856995
170.5,0.036688653,0.01800003,738.6316313085263,642.048282937317,552.001841225,1.5641301942338062e-23,627.7869188511812,0.6640758615383371
171.0,0.036833804000000005,0.01800003,738.8108180142835,642.5370974348,552.6814751846,1.2644295055360003e-24,627.7411606346001,0.6855790915933984
171.5,0.036974494000000004,0.01800003,738.989294956918,643.0237615505384,553.3529091575,9.319132994315004e-26,627.6941894304106,0.7076557784722226
172.0,0.03711047,0.01800004,739.1670591537762,643.5083000528999,554.016205814,6.243913911790088e-27,627.6460284629715,0.7303080997837004
172.5,0.037241483,0.01800004,739.344166102889,643.990751979,554.6716875894999,3.7917880546449997e-28,627.596567071,0.753552856503001
173.0,0.037367281,0.01800004,739.5206227029722,644.4710506961493,555.3194768300001,2.0806902251097748e-29,627.5457919853079,0.7774071213208789
173.5,0.037487642,0.01800004,739.6963371348207,644.9492241345758,555.9599313332,1.0284466515933484e-30,627.4937253368747,0.8018727965882038
174.0,0.037602368000000004,0.01800004,739.8714940704494,645.4253484554516,556.5931957844999,4.5641821557778454e-32,627.4403389012612,0.8269730491769511
