s,C,C,C,kg/m2/s,m,kW/m2,kW/m2
Time,"Tz0","Tz3","Tz6","MLR","thick","radiative hf","incident hf"
 5.2051000E+002, 6.5503944E+002, 6.4888383E+002, 6.4273995E+002, 0.0000000E+000, 1.8000487E-002, 8.3601439E+000, 5.0448075E+001
 5.2101000E+002, 6.5506867E+002, 6.4892369E+002, 6.4278974E+002, 0.0000000E+000, 1.8000487E-002, 8.3548420E+000, 5.0448075E+001
 5.2151000E+002, 6.5509767E+002, 6.4896319E+002, 6.4283911E+002, 0.0000000E+000, 1.8000487E-002, 8.3495804E+000, 5.0448075E+001
 5.2201000E+002, 6.5512637E+002, 6.4900232E+002, 6.4288805E+002, 0.0000000E+000, 1.8000487E-002, 8.3443739E+000, 5.0448075E+001
 5.2251000E+002, 6.5515484E+002, 6.4904119E+002, 6.4293658E+002, 0.0000000E+000, 1.8000487E-002, 8.3392087E+000, 5.0448075E+001
 5.2301000E+002, 6.5518310E+002, 6.4907967E+002, 6.4298470E+002, 0.0000000E+000, 1.8000487E-002, 8.3340792E+000, 5.0448075E+001
 5.2351000E+002, 6.5521110E+002, 6.4911785E+002, 6.4303242E+002, 0.0000000E+000, 1.8000487E-002, 8.3289981E+000, 5.0448075E+001
 5.2401000E+002, 6.5523885E+002, 6.4915576E+002, 6.4307979E+002, 0.0000000E+000, 1.8000487E-002, 8.3239620E+000, 5.0448075E+001
 5.2451000E+002, 6.5526639E+002, 6.4919327E+002, 6.4312669E+002, 0.0000000E+000, 1.8000487E-002, 8.3189625E+000, 5.0448075E+001
 5.2501000E+002, 6.5529372E+002, 6.4923054E+002, 6.4317336E+002, 0.0000000E+000, 1.8000487E-002, 8.3140006E+000, 5.0448075E+001
 5.2551000E+002, 6.5532079E+002, 6.4926751E+002, 6.4321947E+002, 0.0000000E+000, 1.8000487E-002, 8.3090870E+000, 5.0448075E+001
 5.2601000E+002, 6.5534763E+002, 6.4930410E+002, 6.4326541E+002, 0.0000000E+000, 1.8000487E-002, 8.3042138E+000, 5.0448075E+001
 5.2651000E+002, 6.5537429E+002, 6.4934052E+002, 6.4331083E+002, 0.0000000E+000, 1.8000487E-002, 8.2993728E+000, 5.0448075E+001
 5.2701000E+002, 6.5540076E+002, 6.4937656E+002, 6.4335597E+002, 0.0000000E+000, 1.8000487E-002, 8.2945668E+000, 5.0448075E+001
 5.2751000E+002, 6.5542693E+002, 6.4941229E+002, 6.4340078E+002, 0.0000000E+000, 1.8000487E-002, 8.2898135E+000, 5.0448075E+001
 5.2801000E+002, 6.5545293E+002, 6.4944787E+002, 6.4344510E+002, 0.0000000E+000, 1.8000487E-002, 8.2850909E+000, 5.0448075E+001
 5.2851000E+002, 6.5547875E+002, 6.4948303E+002, 6.4348932E+002, 0.0000000E+000, 1.8000487E-002, 8.2804002E+000, 5.0448075E+001
 5.2901000E+002, 6.5550439E+002, 6.4951796E+002, 6.4353297E+002, 0.0000000E+000, 1.8000487E-002, 8.2757433E+000, 5.0448075E+001
 5.2951000E+002, 6.5552973E+002, 6.4955267E+002, 6.4357642E+002, 0.0000000E+000, 1.8000487E-002, 8.2711393E+000, 5.0448075E+001
 5.3001000E+002, 6.5555491E+002, 6.4958706E+002, 6.4361952E+002, 0.0000000E+000, 1.8000487E-002, 8.2665653E+000, 5.0448075E+001
 5.3051000E+002, 6.5557999E+002, 6.4962120E+002, 6.4366226E+002, 0.0000000E+000, 1.8000487E-002, 8.2620075E+000, 5.0448075E+001
 5.3101000E+002, 6.5560482E+002, 6.4965504E+002, 6.4370471E+002, 0.0000000E+000, 1.8000487E-002, 8.2574953E+000, 5.0448075E+001
 5.3151000E+002, 6.5562932E+002, 6.4968873E+002, 6.4374682E+002, 0.0000000E+000, 1.8000487E-002, 8.2530441E+000, 5.0448075E+001
 5.3201000E+002, 6.5565383E+002, 6.4972208E+002, 6.4378867E+002, 0.0000000E+000, 1.8000487E-002, 8.2485891E+000, 5.0448075E+001
 5.3251000E+002, 6.5567817E+002, 6.4975513E+002, 6.4383012E+002, 0.0000000E+000, 1.8000487E-002, 8.2441644E+000, 5.0448075E+001
 5.3301000E+002, 6.5570211E+002, 6.4978809E+002, 6.4387131E+002, 0.0000000E+000, 1.8000487E-002, 8.2398125E+000, 5.0448075E+001
 5.3351000E+002, 6.5572600E+002, 6.4982070E+002, 6.4391219E+002, 0.0000000E+000, 1.8000487E-002, 8.2354703E+000, 5.0448075E+001
 5.3401000E+002, 6.5574980E+002, 6.4985300E+002, 6.4395272E+002, 0.0000000E+000, 1.8000487E-002, 8.2311446E+000, 5.0448075E+001
 5.3451000E+002, 6.5577335E+002, 6.4988518E+002, 6.4399301E+002, 0.0000000E+000, 1.8000487E-002, 8.2268624E+000, 5.0448075E+001
 5.3501000E+002, 6.5579662E+002, 6.4991709E+002, 6.4403299E+002, 0.0000000E+000, 1.8000487E-002, 8.2226316E+000, 5.0448075E+001
 5.3551000E+002, 6.5581985E+002, 6.4994868E+002, 6.4407267E+002, 0.0000000E+000, 1.8000487E-002, 8.2184072E+000, 5.0448075E+001
 5.3601000E+002, 6.5584292E+002, 6.4998011E+002, 6.4411210E+002, 0.0000000E+000, 1.8000487E-002, 8.2142107E+000, 5.0448075E+001
 5.3651000E+002, 6.5586578E+002, 6.5001134E+002, 6.4415121E+002, 0.0000000E+000, 1.8000487E-002, 8.2100539E+000, 5.0448075E+001
 5.3701000E+002, 6.5588842E+002, 6.5004229E+002, 6.4419009E+002, 0.0000000E+000, 1.8000487E-002, 8.2059352E+000, 5.0448075E+001
 5.3751000E+002, 6.5591091E+002, 6.5007304E+002, 6.4422869E+002, 0.0000000E+000, 1.8000487E-002, 8.2018445E+000, 5.0448075E+001
 5.3801000E+002, 6.5593330E+002, 6.5010362E+002, 6.4426700E+002, 0.0000000E+000, 1.8000487E-002, 8.1977721E+000, 5.0448075E+001
 5.3851000E+002, 6.5595552E+002, 6.5013393E+002, 6.4430508E+002, 0.0000000E+000, 1.8000487E-002, 8.1937299E+000, 5.0448075E+001
 5.3901000E+002, 6.5597755E+002, 6.5016402E+002, 6.4434287E+002, 0.0000000E+000, 1.8000487E-002, 8.1897218E+000, 5.0448075E+001
 5.3951000E+002, 6.5599940E+002, 6.5019396E+002, 6.4438042E+002, 0.0000000E+000, 1.8000487E-002, 8.1857463E+000, 5.0448075E+001
 5.4001000E+002, 6.5602115E+002, 6.5022367E+002, 6.4441771E+002, 0.0000000E+000, 1.8000487E-002, 8.1817899E+000, 5.0448075E+001
 5.4051000E+002, 6.5604277E+002, 6.5025313E+002, 6.4445473E+002, 0.0000000E+000, 1.8000487E-002, 8.1778555E+000, 5.0448075E+001
 5.4101000E+002, 6.5606421E+002, 6.5028246E+002, 6.4449153E+002, 0.0000000E+000, 1.8000487E-002, 8.1739529E+000, 5.0448075E+001
 5.4151000E+002, 6.5608550E+002, 6.5031157E+002, 6.4452808E+002, 0.0000000E+000, 1.8000487E-002, 8.1700783E+000, 5.0448075E+001
 5.4201000E+002, 6.5610660E+002, 6.5034045E+002, 6.4456437E+002, 0.0000000E+000, 1.8000487E-002, 8.1662382E+000, 5.0448075E+001
 5.4251000E+002, 6.5612764E+002, 6.5036916E+002, 6.4460043E+002, 0.0000000E+000, 1.8000487E-002, 8.1624078E+000, 5.0448075E+001
 5.4301000E+002, 6.5614852E+002, 6.5039769E+002, 6.4463625E+002, 0.0000000E+000, 1.8000487E-002, 8.1586068E+000, 5.0448075E+001
 5.4351000E+002, 6.5616924E+002, 6.5042603E+002, 6.4467185E+002, 0.0000000E+000, 1.8000487E-002, 8.1548350E+000, 5.0448075E+001
 5.4401000E+002, 6.5618980E+002, 6.5045413E+002, 6.4470720E+002, 0.0000000E+000, 1.8000487E-002, 8.1510911E+000, 5.0448075E+001
 5.4451000E+002, 6.5621025E+002, 6.5048211E+002, 6.4474231E+002, 0.0000000E+000, 1.8000487E-002, 8.1473689E+000, 5.0448075E+001
 5.4501000E+002, 6.5623058E+002, 6.5050990E+002, 6.4477723E+002, 0.0000000E+000, 1.8000487E-002, 8.1436673E+000, 5.0448075E+001
 5.4551000E+002, 6.5625077E+002, 6.5053745E+002, 6.4481189E+002, 0.0000000E+000, 1.8000487E-002, 8.1399910E+000, 5.0448075E+001
 5.4601000E+002, 6.5627083E+002, 6.5056488E+002, 6.4484633E+002, 0.0000000E+000, 1.8000487E-002, 8.1363370E+000, 5.0448075E+001
 5.4651000E+002, 6.5629070E+002, 6.5059211E+002, 6.4488053E+002, 0.0000000E+000, 1.8000487E-002, 8.1327185E+000, 5.0448075E+001
 5.4701000E+002, 6.5631049E+002, 6.5061918E+002, 6.4491452E+002, 0.0000000E+000, 1.8000487E-002, 8.1291147E+000, 5.0448075E+001
 5.4751000E+002, 6.5633017E+002, 6.5064603E+002, 6.4494830E+002, 0.0000000E+000, 1.8000487E-002, 8.1255299E+000, 5.0448075E+001
 5.4801000E+002, 6.5634971E+002, 6.5067278E+002, 6.4498183E+002, 0.0000000E+000, 1.8000487E-002, 8.1219715E+000, 5.0448075E+001
 5.4851000E+002, 6.5636915E+002, 6.5069930E+002, 6.4501520E+002, 0.0000000E+000, 1.8000487E-002, 8.1184290E+000, 5.0448075E+001
 5.4901000E+002, 6.5638835E+002, 6.5072567E+002, 6.4504832E+002, 0.0000000E+000, 1.8000487E-002, 8.1149326E+000, 5.0448075E+001
 5.4951000E+002, 6.5640755E+002, 6.5075188E+002, 6.4508124E+002, 0.0000000E+000, 1.8000487E-002, 8.1114345E+000, 5.0448075E+001
 5.5001000E+002, 6.5642659E+002, 6.5077795E+002, 6.4511399E+002, 0.0000000E+000, 1.8000487E-002, 8.1079645E+000, 5.0448075E+001
 5.5051000E+002, 6.5644555E+002, 6.5080379E+002, 6.4514649E+002, 0.0000000E+000, 1.8000487E-002, 8.1045098E+000, 5.0448075E+001
 5.5101000E+002, 6.5646432E+002, 6.5082952E+002, 6.4517880E+002, 0.0000000E+000, 1.8000487E-002, 8.1010897E+000, 5.0448075E+001
 5.5151000E+002, 6.5648297E+002, 6.5085507E+002, 6.4521096E+002, 0.0000000E+000, 1.8000487E-002, 8.0976922E+000, 5.0448075E+001
 5.5201000E+002, 6.5650157E+002, 6.5088045E+002, 6.4524286E+002, 0.0000000E+000, 1.8000487E-002, 8.0943022E+000, 5.0448075E+001
 5.5251000E+002, 6.5652002E+002, 6.5090566E+002, 6.4527458E+002, 0.0000000E+000, 1.8000487E-002, 8.0909383E+000, 5.0448075E+001
 5.5301000E+002, 6.5653838E+002, 6.5093076E+002, 6.4530616E+002, 0.0000000E+000, 1.8000487E-002, 8.0875921E+000, 5.0448075E+001
 5.5351000E+002, 6.5655658E+002, 6.5095564E+002, 6.4533748E+002, 0.0000000E+000, 1.8000487E-002, 8.0842759E+000, 5.0448075E+001
 5.5401000E+002, 6.5657467E+002, 6.5098040E+002, 6.4536862E+002, 0.0000000E+000, 1.8000487E-002, 8.0809774E+000, 5.0448075E+001
 5.5451000E+002, 6.5659269E+002, 6.5100501E+002, 6.4539964E+002, 0.0000000E+000, 1.8000487E-002, 8.0776926E+000, 5.0448075E+001
 5.5501000E+002, 6.5661060E+002, 6.5102950E+002, 6.4543039E+002, 0.0000000E+000, 1.8000487E-002, 8.0744287E+000, 5.0448075E+001
 5.5551000E+002, 6.5662838E+002, 6.5105379E+002, 6.4546098E+002, 0.0000000E+000, 1.8000487E-002, 8.0711854E+000, 5.0448075E+001
 5.5601000E+002, 6.5664605E+002, 6.5107793E+002, 6.4549145E+002, 0.0000000E+000, 1.8000487E-002, 8.0679639E+000, 5.0448075E+001
 5.5651000E+002, 6.5666360E+002, 6.5110197E+002, 6.4552165E+002, 0.0000000E+000, 1.8000487E-002, 8.0647645E+000, 5.0448075E+001
 5.5701000E+002, 6.5668107E+002, 6.5112587E+002, 6.4555171E+002, 0.0000000E+000, 1.8000487E-002, 8.0615796E+000, 5.0448075E+001
 5.5751000E+002, 6.5669844E+002, 6.5114958E+002, 6.4558164E+002, 0.0000000E+000, 1.8000487E-002, 8.0584110E+000, 5.0448075E+001
 5.5801000E+002, 6.5671571E+002, 6.5117316E+002, 6.4561132E+002, 0.0000000E+000, 1.8000487E-002, 8.0552625E+000, 5.0448075E+001
 5.5851000E+002, 6.5673286E+002, 6.5119663E+002, 6.4564083E+002, 0.0000000E+000, 1.8000487E-002, 8.0521335E+000, 5.0448075E+001
 5.5901000E+002, 6.5674988E+002, 6.5121997E+002, 6.4567025E+002, 0.0000000E+000, 1.8000487E-002, 8.0490298E+000, 5.0448075E+001
 5.5951000E+002, 6.5676683E+002, 6.5124312E+002, 6.4569942E+002, 0.0000000E+000, 1.8000487E-002, 8.0459375E+000, 5.0448075E+001
 5.6001000E+002, 6.5678369E+002, 6.5126616E+002, 6.4572840E+002, 0.0000000E+000, 1.8000487E-002, 8.0428625E+000, 5.0448075E+001
 5.6051000E+002, 6.5680046E+002, 6.5128909E+002, 6.4575733E+002, 0.0000000E+000, 1.8000487E-002, 8.0398033E+000, 5.0448075E+001
 5.6101000E+002, 6.5681713E+002, 6.5131189E+002, 6.4578601E+002, 0.0000000E+000, 1.8000487E-002, 8.0367623E+000, 5.0448075E+001
 5.6151000E+002, 6.5683365E+002, 6.5133449E+002, 6.4581448E+002, 0.0000000E+000, 1.8000487E-002, 8.0337493E+000, 5.0448075E+001
 5.6201000E+002, 6.5685011E+002, 6.5135699E+002, 6.4584287E+002, 0.0000000E+000, 1.8000487E-002, 8.0307462E+000, 5.0448075E+001
 5.6251000E+002, 6.5686647E+002, 6.5137940E+002, 6.4587107E+002, 0.0000000E+000, 1.8000487E-002, 8.0277604E+000, 5.0448075E+001
 5.6301000E+002, 6.5688276E+002, 6.5140172E+002, 6.4589903E+002, 0.0000000E+000, 1.8000487E-002, 8.0247878E+000, 5.0448075E+001
 5.6351000E+002, 6.5689895E+002, 6.5142379E+002, 6.4592689E+002, 0.0000000E+000, 1.8000487E-002, 8.0218349E+000, 5.0448075E+001
 5.6401000E+002, 6.5691497E+002, 6.5144576E+002, 6.4595467E+002, 0.0000000E+000, 1.8000487E-002, 8.0189110E+000, 5.0448075E+001
 5.6451000E+002, 6.5693094E+002, 6.5146768E+002, 6.4598215E+002, 0.0000000E+000, 1.8000487E-002, 8.0159957E+000, 5.0448075E+001
 5.6501000E+002, 6.5694685E+002, 6.5148952E+002, 6.4600948E+002, 0.0000000E+000, 1.8000487E-002, 8.0130926E+000, 5.0448075E+001
 5.6551000E+002, 6.5696268E+002, 6.5151110E+002, 6.4603680E+002, 0.0000000E+000, 1.8000487E-002, 8.0102037E+000, 5.0448075E+001
 5.6601000E+002, 6.5697843E+002, 6.5153258E+002, 6.4606392E+002, 0.0000000E+000, 1.8000487E-002, 8.0073286E+000, 5.0448075E+001
 5.6651000E+002, 6.5699403E+002, 6.5155398E+002, 6.4609078E+002, 0.0000000E+000, 1.8000487E-002, 8.0044818E+000, 5.0448075E+001
 5.6701000E+002, 6.5700953E+002, 6.5157533E+002, 6.4611749E+002, 0.0000000E+000, 1.8000487E-002, 8.0016520E+000, 5.0448075E+001
 5.6751000E+002, 6.5702497E+002, 6.5159646E+002, 6.4614426E+002, 0.0000000E+000, 1.8000487E-002, 7.9988344E+000, 5.0448075E+001
 5.6801000E+002, 6.5704035E+002, 6.5161749E+002, 6.4617075E+002, 0.0000000E+000, 1.8000487E-002, 7.9960251E+000, 5.0448075E+001
 5.6851000E+002, 6.5705570E+002, 6.5163841E+002, 6.4619703E+002, 0.0000000E+000, 1.8000487E-002, 7.9932230E+000, 5.0448075E+001
 5.6901000E+002, 6.5707098E+002, 6.5165921E+002, 6.4622320E+002, 0.0000000E+000, 1.8000487E-002, 7.9904336E+000, 5.0448075E+001
 5.6951000E+002, 6.5708593E+002, 6.5167993E+002, 6.4624933E+002, 0.0000000E+000, 1.8000487E-002, 7.9877036E+000, 5.0448075E+001
 5.7001000E+002, 6.5710092E+002, 6.5170053E+002, 6.4627525E+002, 0.0000000E+000, 1.8000487E-002, 7.9849676E+000, 5.0448075E+001
 5.7051000E+002, 6.5711592E+002, 6.5172101E+002, 6.4630098E+002, 0.0000000E+000, 1.8000487E-002, 7.9822279E+000, 5.0448075E+001
 5.7101000E+002, 6.5713087E+002, 6.5174135E+002, 6.4632663E+002, 0.0000000E+000, 1.8000487E-002, 7.9794986E+000, 5.0448075E+001
 5.7151000E+002, 6.5714571E+002, 6.5176154E+002, 6.4635215E+002, 0.0000000E+000, 1.8000487E-002, 7.9767879E+000, 5.0448075E+001
 5.7201000E+002, 6.5716033E+002, 6.5178174E+002, 6.4637749E+002, 0.0000000E+000, 1.8000487E-002, 7.9741164E+000, 5.0448075E+001
 5.7251000E+002, 6.5717483E+002, 6.5180180E+002, 6.4640270E+002, 0.0000000E+000, 1.8000487E-002, 7.9714693E+000, 5.0448075E+001
 5.7301000E+002, 6.5718944E+002, 6.5182170E+002, 6.4642782E+002, 0.0000000E+000, 1.8000487E-002, 7.9688010E+000, 5.0448075E+001
 5.7351000E+002, 6.5720397E+002, 6.5184144E+002, 6.4645277E+002, 0.0000000E+000, 1.8000487E-002, 7.9661472E+000, 5.0448075E+001
 5.7401000E+002, 6.5721839E+002, 6.5186113E+002, 6.4647756E+002, 0.0000000E+000, 1.8000487E-002, 7.9635135E+000, 5.0448075E+001
 5.7451000E+002, 6.5723269E+002, 6.5188077E+002, 6.4650226E+002, 0.0000000E+000, 1.8000487E-002, 7.9609017E+000, 5.0448075E+001
 5.7501000E+002, 6.5724687E+002, 6.5190026E+002, 6.4652684E+002, 0.0000000E+000, 1.8000487E-002, 7.9583104E+000, 5.0448075E+001
 5.7551000E+002, 6.5726098E+002, 6.5191962E+002, 6.4655126E+002, 0.0000000E+000, 1.8000487E-002, 7.9557333E+000, 5.0448075E+001
 5.7601000E+002, 6.5727510E+002, 6.5193883E+002, 6.4657553E+002, 0.0000000E+000, 1.8000487E-002, 7.9531532E+000, 5.0448075E+001
 5.7651000E+002, 6.5728914E+002, 6.5195799E+002, 6.4659973E+002, 0.0000000E+000, 1.8000487E-002, 7.9505884E+000, 5.0448075E+001
 5.7701000E+002, 6.5730308E+002, 6.5197708E+002, 6.4662378E+002, 0.0000000E+000, 1.8000487E-002, 7.9480406E+000, 5.0448075E+001
 5.7751000E+002, 6.5731693E+002, 6.5199605E+002, 6.4664767E+002, 0.0000000E+000, 1.8000487E-002, 7.9455095E+000, 5.0448075E+001
 5.7801000E+002, 6.5733069E+002, 6.5201490E+002, 6.4667146E+002, 0.0000000E+000, 1.8000487E-002, 7.9429961E+000, 5.0448075E+001
 5.7851000E+002, 6.5734437E+002, 6.5203362E+002, 6.4669514E+002, 0.0000000E+000, 1.8000487E-002, 7.9404955E+000, 5.0448075E+001
 5.7901000E+002, 6.5735802E+002, 6.5205228E+002, 6.4671869E+002, 0.0000000E+000, 1.8000487E-002, 7.9380013E+000, 5.0448075E+001
 5.7951000E+002, 6.5737161E+002, 6.5207087E+002, 6.4674208E+002, 0.0000000E+000, 1.8000487E-002, 7.9355174E+000, 5.0448075E+001
 5.8001000E+002, 6.5738512E+002, 6.5208934E+002, 6.4676540E+002, 0.0000000E+000, 1.8000487E-002, 7.9330496E+000, 5.0448075E+001
 5.8051000E+002, 6.5739855E+002, 6.5210770E+002, 6.4678858E+002, 0.0000000E+000, 1.8000487E-002, 7.9305950E+000, 5.0448075E+001
 5.8101000E+002, 6.5741188E+002, 6.5212593E+002, 6.4681163E+002, 0.0000000E+000, 1.8000487E-002, 7.9281585E+000, 5.0448075E+001
 5.8151000E+002, 6.5742515E+002, 6.5214413E+002, 6.4683455E+002, 0.0000000E+000, 1.8000487E-002, 7.9257318E+000, 5.0448075E+001
 5.8201000E+002, 6.5743835E+002, 6.5216222E+002, 6.4685736E+002, 0.0000000E+000, 1.8000487E-002, 7.9233188E+000, 5.0448075E+001
 5.8251000E+002, 6.5745151E+002, 6.5218022E+002, 6.4688005E+002, 0.0000000E+000, 1.8000487E-002, 7.9209138E+000, 5.0448075E+001
 5.8301000E+002, 6.5746461E+002, 6.5219810E+002, 6.4690264E+002, 0.0000000E+000, 1.8000487E-002, 7.9185199E+000, 5.0448075E+001
 5.8351000E+002, 6.5747762E+002, 6.5221587E+002, 6.4692509E+002, 0.0000000E+000, 1.8000487E-002, 7.9161398E+000, 5.0448075E+001
 5.8401000E+002, 6.5749055E+002, 6.5223360E+002, 6.4694740E+002, 0.0000000E+000, 1.8000487E-002, 7.9137768E+000, 5.0448075E+001
 5.8451000E+002, 6.5750343E+002, 6.5225124E+002, 6.4696963E+002, 0.0000000E+000, 1.8000487E-002, 7.9114224E+000, 5.0448075E+001
 5.8501000E+002, 6.5751621E+002, 6.5226877E+002, 6.4699176E+002, 0.0000000E+000, 1.8000487E-002, 7.9090843E+000, 5.0448075E+001
 5.8551000E+002, 6.5752896E+002, 6.5228621E+002, 6.4701374E+002, 0.0000000E+000, 1.8000487E-002, 7.9067538E+000, 5.0448075E+001
 5.8601000E+002, 6.5754165E+002, 6.5230353E+002, 6.4703561E+002, 0.0000000E+000, 1.8000487E-002, 7.9044332E+000, 5.0448075E+001
 5.8651000E+002, 6.5755428E+002, 6.5232080E+002, 6.4705739E+002, 0.0000000E+000, 1.8000487E-002, 7.9021234E+000, 5.0448075E+001
 5.8701000E+002, 6.5756682E+002, 6.5233799E+002, 6.4707908E+002, 0.0000000E+000, 1.8000487E-002, 7.8998299E+000, 5.0448075E+001
 5.8751000E+002, 6.5757931E+002, 6.5235508E+002, 6.4710062E+002, 0.0000000E+000, 1.8000487E-002, 7.8975476E+000, 5.0448075E+001
 5.8801000E+002, 6.5759173E+002, 6.5237210E+002, 6.4712205E+002, 0.0000000E+000, 1.8000487E-002, 7.8952756E+000, 5.0448075E+001
 5.8851000E+002, 6.5760406E+002, 6.5238897E+002, 6.4714337E+002, 0.0000000E+000, 1.8000487E-002, 7.8930206E+000, 5.0448075E+001
 5.8901000E+002, 6.5761636E+002, 6.5240580E+002, 6.4716466E+002, 0.0000000E+000, 1.8000487E-002, 7.8907702E+000, 5.0448075E+001
 5.8951000E+002, 6.5762861E+002, 6.5242258E+002, 6.4718575E+002, 0.0000000E+000, 1.8000487E-002, 7.8885298E+000, 5.0448075E+001
 5.9001000E+002, 6.5764080E+002, 6.5243921E+002, 6.4720677E+002, 0.0000000E+000, 1.8000487E-002, 7.8863003E+000, 5.0448075E+001
 5.9051000E+002, 6.5765289E+002, 6.5245582E+002, 6.4722763E+002, 0.0000000E+000, 1.8000487E-002, 7.8840894E+000, 5.0448075E+001
 5.9101000E+002, 6.5766494E+002, 6.5247228E+002, 6.4724850E+002, 0.0000000E+000, 1.8000487E-002, 7.8818852E+000, 5.0448075E+001
 5.9151000E+002, 6.5767693E+002, 6.5248867E+002, 6.4726921E+002, 0.0000000E+000, 1.8000487E-002, 7.8796918E+000, 5.0448075E+001
 5.9201000E+002, 6.5768883E+002, 6.5250503E+002, 6.4728977E+002, 0.0000000E+000, 1.8000487E-002, 7.8775142E+000, 5.0448075E+001
 5.9251000E+002, 6.5770071E+002, 6.5252128E+002, 6.4731027E+002, 0.0000000E+000, 1.8000487E-002, 7.8753416E+000, 5.0448075E+001
 5.9301000E+002, 6.5771255E+002, 6.5253744E+002, 6.4733065E+002, 0.0000000E+000, 1.8000487E-002, 7.8731742E+000, 5.0448075E+001
 5.9351000E+002, 6.5772428E+002, 6.5255349E+002, 6.4735098E+002, 0.0000000E+000, 1.8000487E-002, 7.8710290E+000, 5.0448075E+001
 5.9401000E+002, 6.5773594E+002, 6.5256951E+002, 6.4737116E+002, 0.0000000E+000, 1.8000487E-002, 7.8688954E+000, 5.0448075E+001
 5.9451000E+002, 6.5774760E+002, 6.5258543E+002, 6.4739125E+002, 0.0000000E+000, 1.8000487E-002, 7.8667608E+000, 5.0448075E+001
 5.9501000E+002, 6.5775917E+002, 6.5260130E+002, 6.4741122E+002, 0.0000000E+000, 1.8000487E-002, 7.8646440E+000, 5.0448075E+001
 5.9551000E+002, 6.5777066E+002, 6.5261707E+002, 6.4743115E+002, 0.0000000E+000, 1.8000487E-002, 7.8625417E+000, 5.0448075E+001
 5.9601000E+002, 6.5778215E+002, 6.5263270E+002, 6.4745094E+002, 0.0000000E+000, 1.8000487E-002, 7.8604386E+000, 5.0448075E+001
 5.9651000E+002, 6.5779355E+002, 6.5264833E+002, 6.4747062E+002, 0.0000000E+000, 1.8000487E-002, 7.8583533E+000, 5.0448075E+001
 5.9701000E+002, 6.5780486E+002, 6.5266387E+002, 6.4749022E+002, 0.0000000E+000, 1.8000487E-002, 7.8562841E+000, 5.0448075E+001
 5.9751000E+002, 6.5781617E+002, 6.5267934E+002, 6.4750975E+002, 0.0000000E+000, 1.8000487E-002, 7.8542137E+000, 5.0448075E+001
 5.9801000E+002, 6.5782742E+002, 6.5269473E+002, 6.4752916E+002, 0.0000000E+000, 1.8000487E-002, 7.8521546E+000, 5.0448075E+001
 5.9851000E+002, 6.5783860E+002, 6.5271001E+002, 6.4754846E+002, 0.0000000E+000, 1.8000487E-002, 7.8501089E+000, 5.0448075E+001
 5.9901000E+002, 6.5784969E+002, 6.5272521E+002, 6.4756767E+002, 0.0000000E+000, 1.8000487E-002, 7.8480777E+000, 5.0448075E+001
 5.9951000E+002, 6.5786077E+002, 6.5274039E+002, 6.4758679E+002, 0.0000000E+000, 1.8000487E-002, 7.8460506E+000, 5.0448075E+001
 6.0000000E+002, 6.5787167E+002, 6.5275531E+002, 6.4760568E+002, 0.0000000E+000, 1.8000487E-002, 7.8440553E+000, 5.0448075E+001
